GFF Download Link	Organellar genome(s)	VEuPathDB Project	Chromosomes	Supercontigs	Contigs	Available for community annotation	BUSCO Genomic	BUSCO Lineage Dataset	BUSCO Protein	Genome Source	Genome Version/Assembly ID	Mega base Pairs	Structural Annotation Source	Structural Annotation Version	Is Reference Strain	Organism	Species	Species NCBI taxon ID	Strain	Strain NCBI taxon ID	CDS Fasta Download Link	Genome Fasta Download Link	Protein Fasta Download Link	Transcript Fasta Download Link	ChIP chip	EC#	ESTs	Genes	GO terms	Microarray	Non Protein coding genes	Orthologs	Popset Sequences	Protein coding genes	Proteomics	Pseudogenes	RNA Seq	RT-PCR	SNPs	TFBS	User comments
http://TriTrypDB.org/common/downloads/Current_Release/TtheileriEdinburgh/gff/data/TriTrypDB-68_TtheileriEdinburgh.gff	no	TriTrypDB	0	0	253	Apollo	C:  99.2%[S:  99.2%,D:   0.0%],F:   0.8%,M:   0.0%,n:130	euglenozoa_odb10	C:  99.2%[S:  99.2%,D:   0.0%],F:   0.8%,M:   0.0%,n:130	GenBank	GCA_002087225.1	29.6	GenBank	Apr 12, 2017	yes	Trypanosoma theileri isolate Edinburgh	Trypanosoma theileri	67003	isolate Edinburgh	N/A	http://TriTrypDB.org/common/downloads/Current_Release/TtheileriEdinburgh/fasta/data/TriTrypDB-68_TtheileriEdinburgh_CDs.fasta	http://TriTrypDB.org/common/downloads/Current_Release/TtheileriEdinburgh/fasta/data/TriTrypDB-68_TtheileriEdinburgh_Genome.fasta	http://TriTrypDB.org/common/downloads/Current_Release/TtheileriEdinburgh/fasta/data/TriTrypDB-68_TtheileriEdinburgh_AnnotatedProteins.fasta	http://TriTrypDB.org/common/downloads/Current_Release/TtheileriEdinburgh/fasta/data/TriTrypDB-68_TtheileriEdinburgh_AnnotatedTranscripts.fasta	N/A	817	N/A	11312	5808	N/A	0	11312	32429	11312	N/A	0	N/A	N/A	N/A	N/A	3
http://VectorBase.org/common/downloads/Current_Release/AgambiaePEST/gff/data/VectorBase-68_AgambiaePEST.gff	yes	VectorBase	7	145	0	Apollo	C:  96.9%[S:  95.2%,D:   1.7%],F:   0.8%,M:   2.3%,n:3285	diptera_odb10	C:  99.1%[S:  98.1%,D:   1.0%],F:   0.4%,M:   0.5%,n:3285	INSDC	GCA_000005575.2	281.38	VectorBase	AgamP4.14	yes	Anopheles gambiae PEST	Anopheles gambiae	7165	PEST	180454	http://VectorBase.org/common/downloads/Current_Release/AgambiaePEST/fasta/data/VectorBase-68_AgambiaePEST_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AgambiaePEST/fasta/data/VectorBase-68_AgambiaePEST_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AgambiaePEST/fasta/data/VectorBase-68_AgambiaePEST_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AgambiaePEST/fasta/data/VectorBase-68_AgambiaePEST_AnnotatedTranscripts.fasta	N/A	541	10054	13845	10726	13276	738	13107	N/A	13107	8169	9	13845	N/A	N/A	N/A	4
http://VectorBase.org/common/downloads/Current_Release/AaegyptiAag2/gff/data/VectorBase-68_AaegyptiAag2.gff	no	VectorBase	0	3752	0	N/A	C:  89.6%[S:  69.0%,D:  20.7%],F:   4.7%,M:   5.7%,n:3285	diptera_odb10	N/A	INSDC	GCA_021653915.1	1723.88	N/A	N/A	no	Aedes aegypti Aag2	Aedes aegypti	7159	Aag2	N/A	http://VectorBase.org/common/downloads/Current_Release/AaegyptiAag2/fasta/data/VectorBase-68_AaegyptiAag2_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AaegyptiAag2/fasta/data/VectorBase-68_AaegyptiAag2_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AaegyptiAag2/fasta/data/VectorBase-68_AaegyptiAag2_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AaegyptiAag2/fasta/data/VectorBase-68_AaegyptiAag2_AnnotatedTranscripts.fasta	N/A	N/A	N/A	N/A	N/A	N/A	0	N/A	N/A	0	N/A	0	N/A	N/A	N/A	N/A	N/A
http://VectorBase.org/common/downloads/Current_Release/AaegyptiLVP_AGWG/gff/data/VectorBase-68_AaegyptiLVP_AGWG.gff	yes	VectorBase	3	2306	0	Apollo	C:  96.8%[S:  93.5%,D:   3.3%],F:   1.6%,M:   1.6%,n:3285	diptera_odb10	C:  99.3%[S:  95.4%,D:   3.9%],F:   0.2%,M:   0.5%,n:3285	INSDC	GCA_002204515.1	1278.73	VectorBase	AaegL5.3	yes	Aedes aegypti LVP_AGWG	Aedes aegypti	7159	LVP_AGWG	N/A	http://VectorBase.org/common/downloads/Current_Release/AaegyptiLVP_AGWG/fasta/data/VectorBase-68_AaegyptiLVP_AGWG_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AaegyptiLVP_AGWG/fasta/data/VectorBase-68_AaegyptiLVP_AGWG_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AaegyptiLVP_AGWG/fasta/data/VectorBase-68_AaegyptiLVP_AGWG_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AaegyptiLVP_AGWG/fasta/data/VectorBase-68_AaegyptiLVP_AGWG_AnnotatedTranscripts.fasta	N/A	1499	11850	19804	11097	13701	5086	14718	N/A	14718	N/A	382	19804	N/A	N/A	N/A	78
http://VectorBase.org/common/downloads/Current_Release/AalbopictusC6-36/gff/data/VectorBase-68_AalbopictusC6-36.gff	yes	VectorBase	0	2434	0	N/A	C:  97.5%[S:  14.6%,D:  82.9%],F:   1.1%,M:   1.4%,n:3285	diptera_odb10	C:  99.4%[S:  13.5%,D:  85.8%],F:   0.1%,M:   0.5%,n:3285	INSDC	GCF_001876365.2	2247.31	RefSeq	Feb 03, 2017	no	Aedes albopictus C6/36 cell line	Aedes albopictus	7160	C6/36 cell line	N/A	http://VectorBase.org/common/downloads/Current_Release/AalbopictusC6-36/fasta/data/VectorBase-68_AalbopictusC6-36_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AalbopictusC6-36/fasta/data/VectorBase-68_AalbopictusC6-36_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AalbopictusC6-36/fasta/data/VectorBase-68_AalbopictusC6-36_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AalbopictusC6-36/fasta/data/VectorBase-68_AalbopictusC6-36_AnnotatedTranscripts.fasta	N/A	614	266	38743	18412	N/A	10105	28638	N/A	28638	N/A	885	N/A	N/A	N/A	N/A	N/A
http://VectorBase.org/common/downloads/Current_Release/AalbopictusFoshanFPA/gff/data/VectorBase-68_AalbopictusFoshanFPA.gff	no	VectorBase	0	2196	0	Apollo	C:  93.8%[S:  54.2%,D:  39.6%],F:   1.5%,M:   4.7%,n:3285	diptera_odb10	C:  96.3%[S:  46.8%,D:  49.6%],F:   0.2%,M:   3.4%,n:3285	INSDC	GCA_006496715.1	2538.37	RefSeq	AalbFP1.0	yes	Aedes albopictus Foshan FPA	Aedes albopictus	7160	Foshan FPA	N/A	http://VectorBase.org/common/downloads/Current_Release/AalbopictusFoshanFPA/fasta/data/VectorBase-68_AalbopictusFoshanFPA_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AalbopictusFoshanFPA/fasta/data/VectorBase-68_AalbopictusFoshanFPA_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AalbopictusFoshanFPA/fasta/data/VectorBase-68_AalbopictusFoshanFPA_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AalbopictusFoshanFPA/fasta/data/VectorBase-68_AalbopictusFoshanFPA_AnnotatedTranscripts.fasta	N/A	1793	259	40481	17033	N/A	13638	26843	N/A	26843	N/A	4108	40481	N/A	N/A	N/A	N/A
http://VectorBase.org/common/downloads/Current_Release/AalbopictusFoshan/gff/data/VectorBase-68_AalbopictusFoshan.gff	no	VectorBase	0	154782	0	N/A	C:  92.3%[S:  69.3%,D:  23.0%],F:   3.9%,M:   3.8%,n:3285	diptera_odb10	C:  84.7%[S:  69.4%,D:  15.3%],F:   5.2%,M:  10.1%,n:3285	INSDC	GCA_001444175.1	1923.48	VectorBase	AaloF1.2	no	Aedes albopictus Foshan	Aedes albopictus	7160	Foshan	N/A	http://VectorBase.org/common/downloads/Current_Release/AalbopictusFoshan/fasta/data/VectorBase-68_AalbopictusFoshan_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AalbopictusFoshan/fasta/data/VectorBase-68_AalbopictusFoshan_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AalbopictusFoshan/fasta/data/VectorBase-68_AalbopictusFoshan_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AalbopictusFoshan/fasta/data/VectorBase-68_AalbopictusFoshan_AnnotatedTranscripts.fasta	N/A	1226	155	18294	12087	N/A	759	17535	N/A	17535	N/A	0	N/A	N/A	N/A	N/A	N/A
http://VectorBase.org/common/downloads/Current_Release/AalbimanusSTECLA/gff/data/VectorBase-68_AalbimanusSTECLA.gff	no	VectorBase	5	196	0	N/A	C:  97.0%[S:  96.6%,D:   0.4%],F:   0.7%,M:   2.3%,n:3285	diptera_odb10	C:  96.9%[S:  96.5%,D:   0.4%],F:   0.5%,M:   2.6%,n:3285	INSDC	GCA_000349125.2	173.34	VectorBase	AalbS2.8	no	Anopheles albimanus STECLA	Anopheles albimanus	7167	STECLA	N/A	http://VectorBase.org/common/downloads/Current_Release/AalbimanusSTECLA/fasta/data/VectorBase-68_AalbimanusSTECLA_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AalbimanusSTECLA/fasta/data/VectorBase-68_AalbimanusSTECLA_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AalbimanusSTECLA/fasta/data/VectorBase-68_AalbimanusSTECLA_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AalbimanusSTECLA/fasta/data/VectorBase-68_AalbimanusSTECLA_AnnotatedTranscripts.fasta	N/A	653	1244	12616	8568	N/A	322	12294	N/A	12294	N/A	0	N/A	N/A	N/A	N/A	N/A
http://VectorBase.org/common/downloads/Current_Release/AalbimanusSTECLA2020/gff/data/VectorBase-68_AalbimanusSTECLA2020.gff	no	VectorBase	3	4	0	Apollo	C:  96.7%[S:  96.3%,D:   0.4%],F:   0.9%,M:   2.4%,n:3285	diptera_odb10	C:  99.2%[S:  98.7%,D:   0.5%],F:   0.2%,M:   0.6%,n:3285	INSDC	GCF_013758885.1	172.6	RefSeq	Aug 22, 2020	yes	Anopheles albimanus STECLA 2020	Anopheles albimanus	7167	STECLA 2020	N/A	http://VectorBase.org/common/downloads/Current_Release/AalbimanusSTECLA2020/fasta/data/VectorBase-68_AalbimanusSTECLA2020_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AalbimanusSTECLA2020/fasta/data/VectorBase-68_AalbimanusSTECLA2020_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AalbimanusSTECLA2020/fasta/data/VectorBase-68_AalbimanusSTECLA2020_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AalbimanusSTECLA2020/fasta/data/VectorBase-68_AalbimanusSTECLA2020_AnnotatedTranscripts.fasta	N/A	10	1476	12945	8193	N/A	1380	11565	N/A	11565	N/A	180	12945	N/A	N/A	N/A	N/A
http://VectorBase.org/common/downloads/Current_Release/AaquasalisAaquGF1/gff/data/VectorBase-68_AaquasalisAaquGF1.gff	yes	VectorBase	4	86	0	Apollo	C:  97.5%[S:  97.0%,D:   0.5%],F:   0.5%,M:   2.0%,n:3285	diptera_odb10	C:  99.3%[S:  98.7%,D:   0.6%],F:   0.1%,M:   0.6%,n:3285	INSDC	GCF_943734665.1	176.59	RefSeq	Aug 24, 2022	yes	Anopheles aquasalis AaquGF1	Anopheles aquasalis	42839	AaquGF1	N/A	http://VectorBase.org/common/downloads/Current_Release/AaquasalisAaquGF1/fasta/data/VectorBase-68_AaquasalisAaquGF1_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AaquasalisAaquGF1/fasta/data/VectorBase-68_AaquasalisAaquGF1_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AaquasalisAaquGF1/fasta/data/VectorBase-68_AaquasalisAaquGF1_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AaquasalisAaquGF1/fasta/data/VectorBase-68_AaquasalisAaquGF1_AnnotatedTranscripts.fasta	N/A	16	122	12989	7618	N/A	1478	11511	N/A	11511	N/A	112	N/A	N/A	N/A	N/A	N/A
http://VectorBase.org/common/downloads/Current_Release/AarabiensisDONGOLA2021/gff/data/VectorBase-68_AarabiensisDONGOLA2021.gff	yes	VectorBase	3	98	0	Apollo	C:  97.0%[S:  96.6%,D:   0.4%],F:   1.1%,M:   1.9%,n:3285	diptera_odb10	C:  99.2%[S:  98.6%,D:   0.6%],F:   0.1%,M:   0.7%,n:3285	INSDC	GCF_016920715.1	256.82	RefSeq	Mar 25, 2021	yes	Anopheles arabiensis DONGOLA 2021	Anopheles arabiensis	7173	DONGOLA 2021	N/A	http://VectorBase.org/common/downloads/Current_Release/AarabiensisDONGOLA2021/fasta/data/VectorBase-68_AarabiensisDONGOLA2021_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AarabiensisDONGOLA2021/fasta/data/VectorBase-68_AarabiensisDONGOLA2021_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AarabiensisDONGOLA2021/fasta/data/VectorBase-68_AarabiensisDONGOLA2021_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AarabiensisDONGOLA2021/fasta/data/VectorBase-68_AarabiensisDONGOLA2021_AnnotatedTranscripts.fasta	N/A	9	N/A	15763	8919	N/A	3162	12601	N/A	12601	N/A	474	15763	N/A	N/A	N/A	N/A
http://VectorBase.org/common/downloads/Current_Release/AarabiensisDongola/gff/data/VectorBase-68_AarabiensisDongola.gff	no	VectorBase	0	1214	0	N/A	C:  97.0%[S:  96.6%,D:   0.4%],F:   1.0%,M:   2.0%,n:3285	diptera_odb10	C:  98.4%[S:  98.1%,D:   0.3%],F:   0.4%,M:   1.2%,n:3285	INSDC	GCA_000349185.1	246.57	VectorBase	AaraD1.12	no	Anopheles arabiensis Dongola	Anopheles arabiensis	7173	Dongola	N/A	http://VectorBase.org/common/downloads/Current_Release/AarabiensisDongola/fasta/data/VectorBase-68_AarabiensisDongola_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AarabiensisDongola/fasta/data/VectorBase-68_AarabiensisDongola_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AarabiensisDongola/fasta/data/VectorBase-68_AarabiensisDongola_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AarabiensisDongola/fasta/data/VectorBase-68_AarabiensisDongola_AnnotatedTranscripts.fasta	N/A	782	N/A	13649	9273	N/A	378	13271	N/A	13271	N/A	0	13649	N/A	N/A	N/A	N/A
http://VectorBase.org/common/downloads/Current_Release/AatroparvusEBRO/gff/data/VectorBase-68_AatroparvusEBRO.gff	no	VectorBase	5	1315	0	Apollo	C:  97.1%[S:  96.6%,D:   0.5%],F:   1.1%,M:   1.9%,n:3285	diptera_odb10	C:  96.2%[S:  95.8%,D:   0.4%],F:   1.4%,M:   2.4%,n:3285	INSDC	GCA_000473505.1	225.3	VectorBase	AatrE3.2	yes	Anopheles atroparvus EBRO	Anopheles atroparvus	41427	EBRO	N/A	http://VectorBase.org/common/downloads/Current_Release/AatroparvusEBRO/fasta/data/VectorBase-68_AatroparvusEBRO_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AatroparvusEBRO/fasta/data/VectorBase-68_AatroparvusEBRO_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AatroparvusEBRO/fasta/data/VectorBase-68_AatroparvusEBRO_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AatroparvusEBRO/fasta/data/VectorBase-68_AatroparvusEBRO_AnnotatedTranscripts.fasta	N/A	1342	N/A	14041	9308	N/A	323	13717	N/A	13718	N/A	0	14041	N/A	N/A	N/A	N/A
http://VectorBase.org/common/downloads/Current_Release/AbellatorAbelBR1/gff/data/VectorBase-68_AbellatorAbelBR1.gff	yes	VectorBase	3	2982	0	Apollo	C:  96.8%[S:  95.9%,D:   0.9%],F:   0.7%,M:   2.5%,n:3285	diptera_odb10	C:  99.0%[S:  98.0%,D:   1.0%],F:   0.4%,M:   0.6%,n:3285	INSDC	GCF_943735745.2	169.59	RefSeq	Jul 17, 2023	yes	Anopheles bellator AbelBR1	Anopheles bellator	139047	AbelBR1	N/A	http://VectorBase.org/common/downloads/Current_Release/AbellatorAbelBR1/fasta/data/VectorBase-68_AbellatorAbelBR1_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AbellatorAbelBR1/fasta/data/VectorBase-68_AbellatorAbelBR1_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AbellatorAbelBR1/fasta/data/VectorBase-68_AbellatorAbelBR1_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AbellatorAbelBR1/fasta/data/VectorBase-68_AbellatorAbelBR1_AnnotatedTranscripts.fasta	N/A	N/A	N/A	11682	7486	N/A	456	11226	N/A	11226	N/A	34	N/A	N/A	N/A	N/A	N/A
http://VectorBase.org/common/downloads/Current_Release/AchristyiACHKN1017/gff/data/VectorBase-68_AchristyiACHKN1017.gff	no	VectorBase	0	30369	0	Apollo	C:  94.1%[S:  93.7%,D:   0.4%],F:   2.9%,M:   3.0%,n:3285	diptera_odb10	C:  89.5%[S:  89.0%,D:   0.5%],F:   1.9%,M:   8.6%,n:3285	INSDC	GCA_000349165.1	172.66	VectorBase	AchrA1.8	yes	Anopheles christyi ACHKN1017	Anopheles christyi	43041	ACHKN1017	N/A	http://VectorBase.org/common/downloads/Current_Release/AchristyiACHKN1017/fasta/data/VectorBase-68_AchristyiACHKN1017_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AchristyiACHKN1017/fasta/data/VectorBase-68_AchristyiACHKN1017_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AchristyiACHKN1017/fasta/data/VectorBase-68_AchristyiACHKN1017_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AchristyiACHKN1017/fasta/data/VectorBase-68_AchristyiACHKN1017_AnnotatedTranscripts.fasta	N/A	1184	N/A	11209	7672	N/A	337	10872	N/A	10872	N/A	0	N/A	N/A	N/A	N/A	N/A
http://VectorBase.org/common/downloads/Current_Release/AcoluzziiAcolN3/gff/data/VectorBase-68_AcoluzziiAcolN3.gff	yes	VectorBase	3	125	0	Apollo	C:  96.9%[S:  96.6%,D:   0.3%],F:   0.5%,M:   2.6%,n:3285	diptera_odb10	C:  99.1%[S:  98.9%,D:   0.2%],F:   0.2%,M:   0.7%,n:3285	INSDC	GCF_943734685.1	262.62	RefSeq	Jul 26, 2022	yes	Anopheles coluzzii AcolN3	Anopheles coluzzii	1518534	AcolN3	N/A	http://VectorBase.org/common/downloads/Current_Release/AcoluzziiAcolN3/fasta/data/VectorBase-68_AcoluzziiAcolN3_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AcoluzziiAcolN3/fasta/data/VectorBase-68_AcoluzziiAcolN3_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AcoluzziiAcolN3/fasta/data/VectorBase-68_AcoluzziiAcolN3_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AcoluzziiAcolN3/fasta/data/VectorBase-68_AcoluzziiAcolN3_AnnotatedTranscripts.fasta	N/A	12	N/A	14616	8910	N/A	2193	12410	N/A	12423	N/A	218	14579	N/A	N/A	N/A	N/A
http://VectorBase.org/common/downloads/Current_Release/AcoluzziiMOPTI/gff/data/VectorBase-68_AcoluzziiMOPTI.gff	yes	VectorBase	3	196	0	N/A	C:  97.0%[S:  96.5%,D:   0.5%],F:   0.8%,M:   2.2%,n:3285	diptera_odb10	C:  99.3%[S:  98.7%,D:   0.6%],F:   0.2%,M:   0.5%,n:3285	INSDC	GCF_016920705.1	273.42	RefSeq	Mar 25, 2021	no	Anopheles coluzzii MOPTI	Anopheles coluzzii	1518534	MOPTI	N/A	http://VectorBase.org/common/downloads/Current_Release/AcoluzziiMOPTI/fasta/data/VectorBase-68_AcoluzziiMOPTI_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AcoluzziiMOPTI/fasta/data/VectorBase-68_AcoluzziiMOPTI_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AcoluzziiMOPTI/fasta/data/VectorBase-68_AcoluzziiMOPTI_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AcoluzziiMOPTI/fasta/data/VectorBase-68_AcoluzziiMOPTI_AnnotatedTranscripts.fasta	N/A	7	N/A	14553	8432	N/A	1961	12592	N/A	12592	N/A	206	N/A	N/A	N/A	N/A	N/A
http://VectorBase.org/common/downloads/Current_Release/AcoluzziiMali-NIH/gff/data/VectorBase-68_AcoluzziiMali-NIH.gff	no	VectorBase	0	10521	0	N/A	C:  89.4%[S:  89.0%,D:   0.4%],F:   4.1%,M:   6.5%,n:3285	diptera_odb10	C:  85.8%[S:  85.5%,D:   0.3%],F:   4.9%,M:   9.3%,n:3285	INSDC	GCA_000150765.1	224.42	VectorBase	AcolM1.8	no	Anopheles coluzzii Mali-NIH	Anopheles coluzzii	1518534	Mali-NIH	N/A	http://VectorBase.org/common/downloads/Current_Release/AcoluzziiMali-NIH/fasta/data/VectorBase-68_AcoluzziiMali-NIH_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AcoluzziiMali-NIH/fasta/data/VectorBase-68_AcoluzziiMali-NIH_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AcoluzziiMali-NIH/fasta/data/VectorBase-68_AcoluzziiMali-NIH_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AcoluzziiMali-NIH/fasta/data/VectorBase-68_AcoluzziiMali-NIH_AnnotatedTranscripts.fasta	N/A	774	N/A	14796	9416	N/A	331	14464	N/A	14465	N/A	0	N/A	N/A	N/A	N/A	N/A
http://VectorBase.org/common/downloads/Current_Release/AcoluzziiNgousso/gff/data/VectorBase-68_AcoluzziiNgousso.gff	yes	VectorBase	0	205	0	N/A	C:  97.7%[S:  61.3%,D:  36.4%],F:   0.5%,M:   1.8%,n:3285	diptera_odb10	C:  99.2%[S:  98.7%,D:   0.5%],F:   0.3%,M:   0.5%,n:3285	INSDC	GCA_004136515.2	251.41	VectorBase	AcolN1.2	no	Anopheles coluzzii Ngousso	Anopheles coluzzii	1518534	Ngousso	N/A	http://VectorBase.org/common/downloads/Current_Release/AcoluzziiNgousso/fasta/data/VectorBase-68_AcoluzziiNgousso_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AcoluzziiNgousso/fasta/data/VectorBase-68_AcoluzziiNgousso_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AcoluzziiNgousso/fasta/data/VectorBase-68_AcoluzziiNgousso_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AcoluzziiNgousso/fasta/data/VectorBase-68_AcoluzziiNgousso_AnnotatedTranscripts.fasta	N/A	790	N/A	13235	9880	10663	469	12766	N/A	12766	N/A	0	13235	N/A	N/A	N/A	N/A
http://VectorBase.org/common/downloads/Current_Release/AcoustaniAcouGA1/gff/data/VectorBase-68_AcoustaniAcouGA1.gff	yes	VectorBase	3	416	0	Apollo	C:  97.2%[S:  96.6%,D:   0.6%],F:   0.9%,M:   1.9%,n:3285	diptera_odb10	C:  99.5%[S:  98.6%,D:   0.8%],F:   0.1%,M:   0.5%,n:3285	INSDC	GCF_943734705.1	270	RefSeq	Jul 19, 2023	yes	Anopheles coustani AcouGA1	Anopheles coustani	139045	AcouGA1	N/A	http://VectorBase.org/common/downloads/Current_Release/AcoustaniAcouGA1/fasta/data/VectorBase-68_AcoustaniAcouGA1_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AcoustaniAcouGA1/fasta/data/VectorBase-68_AcoustaniAcouGA1_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AcoustaniAcouGA1/fasta/data/VectorBase-68_AcoustaniAcouGA1_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AcoustaniAcouGA1/fasta/data/VectorBase-68_AcoustaniAcouGA1_AnnotatedTranscripts.fasta	N/A	N/A	N/A	14493	7917	N/A	2461	12032	N/A	12032	N/A	221	N/A	N/A	N/A	N/A	N/A
http://VectorBase.org/common/downloads/Current_Release/AcruziiAcruBR1/gff/data/VectorBase-68_AcruziiAcruBR1.gff	yes	VectorBase	3	5085	0	Apollo	C:  97.0%[S:  95.2%,D:   1.8%],F:   0.9%,M:   2.0%,n:3285	diptera_odb10	C:  98.9%[S:  96.8%,D:   2.1%],F:   0.3%,M:   0.9%,n:3285	INSDC	GCF_943734635.1	184.08	RefSeq	Feb 23, 2023	yes	Anopheles cruzii AcruBR1	Anopheles cruzii	68878	AcruBR1	N/A	http://VectorBase.org/common/downloads/Current_Release/AcruziiAcruBR1/fasta/data/VectorBase-68_AcruziiAcruBR1_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AcruziiAcruBR1/fasta/data/VectorBase-68_AcruziiAcruBR1_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AcruziiAcruBR1/fasta/data/VectorBase-68_AcruziiAcruBR1_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AcruziiAcruBR1/fasta/data/VectorBase-68_AcruziiAcruBR1_AnnotatedTranscripts.fasta	N/A	N/A	N/A	12401	7824	N/A	560	11841	N/A	11841	N/A	108	N/A	N/A	N/A	N/A	N/A
http://VectorBase.org/common/downloads/Current_Release/AculicifaciesA-37/gff/data/VectorBase-68_AculicifaciesA-37.gff	no	VectorBase	0	16162	0	Apollo	C:  95.8%[S:  94.9%,D:   0.9%],F:   1.7%,M:   2.4%,n:3285	diptera_odb10	C:  96.3%[S:  95.5%,D:   0.8%],F:   1.9%,M:   1.8%,n:3285	INSDC	GCA_000473375.1	203	VectorBase	AculA1.7	yes	Anopheles culicifacies A-37	Anopheles culicifacies	139723	A-37	N/A	http://VectorBase.org/common/downloads/Current_Release/AculicifaciesA-37/fasta/data/VectorBase-68_AculicifaciesA-37_CDs.fasta	http://VectorBase.org/common/downloads/Current_Release/AculicifaciesA-37/fasta/data/VectorBase-68_AculicifaciesA-37_Genome.fasta	http://VectorBase.org/common/downloads/Current_Release/AculicifaciesA-37/fasta/data/VectorBase-68_AculicifaciesA-37_AnnotatedProteins.fasta	http://VectorBase.org/common/downloads/Current_Release/AculicifaciesA-37/fasta/data/VectorBase-68_AculicifaciesA-37_AnnotatedTranscripts.fasta	N/A	1415	N/A	14729	9584	N/A	371	14358	N/A	14358	N/A	0	14729	N/A	N/A	N/A	N/A
